"Date","FileSize","FolderName"
"2021-02-12","9,357.36 GB","PAR"
"2021-02-12","0.00 GB","UAE"
"2021-02-12","2,954.85 GB","UKC"
"2021-02-14","18,576.59 GB","DEU"
"2021-02-14","2,841.19 GB","ESP"
"2021-02-14","58.60 GB","MIL"
"2021-02-14","9,357.36 GB","PAR"
"2021-02-14","0.00 GB","UAE"
"2021-02-14","2,954.86 GB","UKC"
"2021-02-15","18,583.40 GB","DEU"
"2021-02-15","2,842.23 GB","ESP"
"2021-02-15","58.65 GB","MIL"
"2021-02-15","9,357.37 GB","PAR"
"2021-02-15","0.00 GB","UAE"
"2021-02-15","2,957.31 GB","UKC"
"2021-02-17","18,602.08 GB","DEU"
"2021-02-17","2,844.67 GB","ESP"
"2021-02-17","58.77 GB","MIL"
"2021-02-17","9,358.77 GB","PAR"
"2021-02-17","0.00 GB","UAE"
"2021-02-17","2,957.57 GB","UKC"
"2021-02-19","18,616.79 GB","DEU"
"2021-02-19","2,851.40 GB","ESP"
"2021-02-19","59.59 GB","MIL"
"2021-02-19","9,358.77 GB","PAR"
"2021-02-19","0.00 GB","UAE"
"2021-02-19","2,957.69 GB","UKC"
"2021-02-20","18,618.67 GB","DEU"
"2021-02-20","2,851.48 GB","ESP"
"2021-02-20","59.59 GB","MIL"
"2021-02-20","9,358.77 GB","PAR"
"2021-02-20","0.00 GB","UAE"
"2021-02-20","2,957.68 GB","UKC"
"2021-02-22","18,628.52 GB","DEU"
"2021-02-22","2,852.17 GB","ESP"
"2021-02-22","60.42 GB","MIL"
"2021-02-22","9,358.77 GB","PAR"
"2021-02-22","0.00 GB","UAE"
"2021-02-22","2,958.22 GB","UKC"
"2021-02-23","18,638.42 GB","DEU"
"2021-02-23","2,852.77 GB","ESP"
"2021-02-23","60.64 GB","MIL"
"2021-02-23","9,358.80 GB","PAR"
"2021-02-23","0.00 GB","UAE"
"2021-02-23","2,959.59 GB","UKC"
"2021-02-25","18,661.88 GB","DEU"
"2021-02-25","2,855.15 GB","ESP"
"2021-02-25","61.18 GB","MIL"
"2021-02-25","9,358.66 GB","PAR"
"2021-02-25","0.00 GB","UAE"
"2021-02-25","2,959.95 GB","UKC"
"2021-02-26","18,673.73 GB","DEU"
"2021-02-26","2,857.27 GB","ESP"
"2021-02-26","61.39 GB","MIL"
"2021-02-26","9,358.66 GB","PAR"
"2021-02-26","0.00 GB","UAE"
"2021-02-26","2,957.03 GB","UKC"
"2021-02-28","18,674.23 GB","DEU"
"2021-02-28","2,857.42 GB","ESP"
"2021-02-28","61.40 GB","MIL"
"2021-02-28","9,358.66 GB","PAR"
"2021-02-28","0.00 GB","UAE"
"2021-02-28","2,957.03 GB","UKC"
"2021-03-01","18,684.00 GB","DEU"
"2021-03-01","2,859.71 GB","ESP"
"2021-03-01","64.03 GB","MIL"
"2021-03-01","9,358.66 GB","PAR"
"2021-03-01","0.00 GB","UAE"
"2021-03-01","2,957.64 GB","UKC"
"2021-03-03","18,695.47 GB","DEU"
"2021-03-03","2,861.86 GB","ESP"
"2021-03-03","64.72 GB","MIL"
"2021-03-03","9,357.72 GB","PAR"
"2021-03-03","0.00 GB","UAE"
"2021-03-03","2,963.78 GB","UKC"
"2021-03-04","18,706.21 GB","DEU"
"2021-03-04","2,862.83 GB","ESP"
"2021-03-04","64.75 GB","MIL"
"2021-03-04","9,357.82 GB","PAR"
"2021-03-04","0.00 GB","UAE"
"2021-03-04","2,963.78 GB","UKC"
"2021-03-05","18,724.48 GB","DEU"
"2021-03-05","2,864.05 GB","ESP"
"2021-03-05","64.78 GB","MIL"
"2021-03-05","9,361.09 GB","PAR"
"2021-03-05","0.00 GB","UAE"
"2021-03-05","2,957.63 GB","UKC"
"2021-03-07","18,724.76 GB","DEU"
"2021-03-07","2,864.18 GB","ESP"
"2021-03-07","64.79 GB","MIL"
"2021-03-07","9,360.74 GB","PAR"
"2021-03-07","0.00 GB","UAE"
"2021-03-07","2,957.88 GB","UKC"
"2021-03-08","18,738.52 GB","DEU"
"2021-03-08","2,867.72 GB","ESP"
"2021-03-08","64.85 GB","MIL"
"2021-03-08","9,360.74 GB","PAR"
"2021-03-08","0.00 GB","UAE"
"2021-03-08","2,963.41 GB","UKC"
"2021-03-09","18,751.83 GB","DEU"
"2021-03-09","2,867.68 GB","ESP"
"2021-03-09","66.67 GB","MIL"
"2021-03-09","9,360.97 GB","PAR"
"2021-03-09","0.00 GB","UAE"
"2021-03-09","2,963.67 GB","UKC"
"2021-03-11","18,788.19 GB","DEU"
"2021-03-11","2,868.24 GB","ESP"
"2021-03-11","66.77 GB","MIL"
"2021-03-11","9,360.39 GB","PAR"
"2021-03-11","0.00 GB","UAE"
"2021-03-11","2,972.71 GB","UKC"
"2021-03-12","18,797.47 GB","DEU"
"2021-03-12","2,868.91 GB","ESP"
"2021-03-12","66.82 GB","MIL"
"2021-03-12","9,360.39 GB","PAR"
"2021-03-12","0.00 GB","UAE"
"2021-03-12","2,972.83 GB","UKC"
"2021-03-13","18,797.83 GB","DEU"
"2021-03-13","2,868.91 GB","ESP"
"2021-03-13","66.83 GB","MIL"
"2021-03-13","9,360.39 GB","PAR"
"2021-03-13","0.00 GB","UAE"
"2021-03-13","2,972.83 GB","UKC"
"2021-03-14","18,797.94 GB","DEU"
"2021-03-14","2,869.02 GB","ESP"
"2021-03-14","66.83 GB","MIL"
"2021-03-14","9,360.39 GB","PAR"
"2021-03-14","0.00 GB","UAE"
"2021-03-14","2,972.92 GB","UKC"
"2021-03-15","18,813.38 GB","DEU"
"2021-03-15","2,867.72 GB","ESP"
"2021-03-15","66.90 GB","MIL"
"2021-03-15","9,359.85 GB","PAR"
"2021-03-15","0.00 GB","UAE"
"2021-03-15","2,973.81 GB","UKC"
"2021-04-14","20,045.48 GB","DEU"
"2021-04-14","2,937.47 GB","ESP"
"2021-04-14","67.68 GB","MIL"
"2021-04-14","9,526.03 GB","PAR"
"2021-04-14","3,498.24 GB","UAE"
"2021-04-14","3,010.53 GB","UKC"
"2021-04-15","20,054.65 GB","DEU"
"2021-04-15","2,937.99 GB","ESP"
"2021-04-15","67.99 GB","MIL"
"2021-04-15","9,526.03 GB","PAR"
"2021-04-15","3,542.87 GB","UAE"
"2021-04-15","3,010.53 GB","UKC"
"2021-04-16","20,065.45 GB","DEU"
"2021-04-16","2,938.98 GB","ESP"
"2021-04-16","68.04 GB","MIL"
"2021-04-16","9,526.13 GB","PAR"
"2021-04-16","3,627.23 GB","UAE"
"2021-04-16","3,014.56 GB","UKC"
"2021-04-16","20,068.61 GB","DEU"
"2021-04-16","2,939.12 GB","ESP"
"2021-04-16","68.04 GB","MIL"
"2021-04-16","9,526.13 GB","PAR"
"2021-04-16","3,647.99 GB","UAE"
"2021-04-16","3,014.56 GB","UKC"
"2021-04-20","20,094.91 GB","DEU"
"2021-04-20","2,941.30 GB","ESP"
"2021-04-20","68.36 GB","MIL"
"2021-04-20","9,526.13 GB","PAR"
"2021-04-20","3,879.38 GB","UAE"
"2021-04-20","3,015.52 GB","UKC"
"2021-04-23","20,115.08 GB","DEU"
"2021-04-23","2,944.86 GB","ESP"
"2021-04-23","68.44 GB","MIL"
"2021-04-23","9,525.75 GB","PAR"
"2021-04-23","3,960.13 GB","UAE"
"2021-04-23","3,016.92 GB","UKC"
"2021-04-23","20,117.38 GB","DEU"
"2021-04-23","2,944.95 GB","ESP"
"2021-04-23","68.45 GB","MIL"
"2021-04-23","9,525.75 GB","PAR"
"2021-04-23","3,972.42 GB","UAE"
"2021-04-23","3,016.92 GB","UKC"
"2021-04-24","20,117.40 GB","DEU"
"2021-04-24","2,944.95 GB","ESP"
"2021-04-24","68.45 GB","MIL"
"2021-04-24","9,525.76 GB","PAR"
"2021-04-24","4,000.81 GB","UAE"
"2021-04-24","3,016.92 GB","UKC"
"2021-04-25","20,117.53 GB","DEU"
"2021-04-25","2,944.98 GB","ESP"
"2021-04-25","68.45 GB","MIL"
"2021-04-25","9,525.76 GB","PAR"
"2021-04-25","4,026.57 GB","UAE"
"2021-04-25","3,016.92 GB","UKC"
"2021-04-26","20,145.78 GB","DEU"
"2021-04-26","2,946.55 GB","ESP"
"2021-04-26","68.50 GB","MIL"
"2021-04-26","9,525.90 GB","PAR"
"2021-04-26","4,055.50 GB","UAE"
"2021-04-26","3,016.43 GB","UKC"
"2021-04-27","20,181.44 GB","DEU"
"2021-04-27","2,946.69 GB","ESP"
"2021-04-27","68.67 GB","MIL"
"2021-04-27","9,847.16 GB","PAR"
"2021-04-27","4,088.44 GB","UAE"
"2021-04-27","3,016.43 GB","UKC"
"2021-04-28","20,194.21 GB","DEU"
"2021-04-28","2,947.65 GB","ESP"
"2021-04-28","68.78 GB","MIL"
"2021-04-28","9,847.16 GB","PAR"
"2021-04-28","4,120.71 GB","UAE"
"2021-04-28","3,016.43 GB","UKC"
"2021-04-29","20,199.97 GB","DEU"
"2021-04-29","2,948.21 GB","ESP"
"2021-04-29","68.94 GB","MIL"
"2021-04-29","9,847.16 GB","PAR"
"2021-04-29","4,160.31 GB","UAE"
"2021-04-29","3,016.43 GB","UKC"
"2021-04-30","20,206.48 GB","DEU"
"2021-04-30","2,948.66 GB","ESP"
"2021-04-30","68.99 GB","MIL"
"2021-04-30","9,847.16 GB","PAR"
"2021-04-30","4,204.21 GB","UAE"
"2021-04-30","3,016.43 GB","UKC"
"2021-05-01","20,206.63 GB","DEU"
"2021-05-01","2,948.75 GB","ESP"
"2021-05-01","69.00 GB","MIL"
"2021-05-01","9,847.16 GB","PAR"
"2021-05-01","4,239.15 GB","UAE"
"2021-05-01","3,016.43 GB","UKC"
"2021-05-02","20,207.07 GB","DEU"
"2021-05-02","2,949.00 GB","ESP"
"2021-05-02","69.00 GB","MIL"
"2021-05-02","9,847.16 GB","PAR"
"2021-05-02","4,289.50 GB","UAE"
"2021-05-02","3,016.46 GB","UKC"
"2021-05-03","20,220.58 GB","DEU"
"2021-05-03","2,949.81 GB","ESP"
"2021-05-03","69.03 GB","MIL"
"2021-05-03","9,847.16 GB","PAR"
"2021-05-03","4,337.33 GB","UAE"
"2021-05-03","3,016.46 GB","UKC"
"2021-05-04","20,231.17 GB","DEU"
"2021-05-04","2,951.27 GB","ESP"
"2021-05-04","69.06 GB","MIL"
"2021-05-04","9,847.22 GB","PAR"
"2021-05-04","4,372.66 GB","UAE"
"2021-05-04","3,017.28 GB","UKC"
"2021-05-05","20,245.56 GB","DEU"
"2021-05-05","2,955.20 GB","ESP"
"2021-05-05","69.16 GB","MIL"
"2021-05-05","9,847.22 GB","PAR"
"2021-05-05","4,404.55 GB","UAE"
"2021-05-05","3,017.29 GB","UKC"
"2021-05-06","20,256.36 GB","DEU"
"2021-05-06","2,956.25 GB","ESP"
"2021-05-06","69.17 GB","MIL"
"2021-05-06","9,847.23 GB","PAR"
"2021-05-06","4,442.23 GB","UAE"
"2021-05-06","3,026.31 GB","UKC"
"2021-05-07","20,264.10 GB","DEU"
"2021-05-07","2,955.66 GB","ESP"
"2021-05-07","69.18 GB","MIL"
"2021-05-07","9,847.23 GB","PAR"
"2021-05-07","4,491.26 GB","UAE"
"2021-05-07","3,031.92 GB","UKC"
"2021-05-08","20,264.25 GB","DEU"
"2021-05-08","2,955.66 GB","ESP"
"2021-05-08","69.19 GB","MIL"
"2021-05-08","9,847.23 GB","PAR"
"2021-05-08","4,563.99 GB","UAE"
"2021-05-08","3,031.92 GB","UKC"
"2021-05-09","20,264.30 GB","DEU"
"2021-05-09","2,955.83 GB","ESP"
"2021-05-09","69.19 GB","MIL"
"2021-05-09","9,847.23 GB","PAR"
"2021-05-09","4,631.02 GB","UAE"
"2021-05-09","3,032.24 GB","UKC"
"2021-05-10","20,276.58 GB","DEU"
"2021-05-10","2,958.10 GB","ESP"
"2021-05-10","69.24 GB","MIL"
"2021-05-10","9,847.23 GB","PAR"
"2021-05-10","4,658.50 GB","UAE"
"2021-05-10","3,032.36 GB","UKC"
"2021-05-11","20,284.95 GB","DEU"
"2021-05-11","2,960.01 GB","ESP"
"2021-05-11","69.28 GB","MIL"
"2021-05-11","9,847.23 GB","PAR"
"2021-05-11","4,680.17 GB","UAE"
"2021-05-11","3,033.80 GB","UKC"
"2021-05-12","20,301.47 GB","DEU"
"2021-05-12","2,960.78 GB","ESP"
"2021-05-12","69.31 GB","MIL"
"2021-05-12","9,847.39 GB","PAR"
"2021-05-12","4,738.65 GB","UAE"
"2021-05-12","3,038.00 GB","UKC"
"2021-05-13","20,290.96 GB","DEU"
"2021-05-13","2,961.35 GB","ESP"
"2021-05-13","69.36 GB","MIL"
"2021-05-13","9,847.39 GB","PAR"
"2021-05-13","4,816.49 GB","UAE"
"2021-05-13","3,038.01 GB","UKC"
"2021-05-14","20,294.26 GB","DEU"
"2021-05-14","2,961.77 GB","ESP"
"2021-05-14","69.37 GB","MIL"
"2021-05-14","9,847.39 GB","PAR"
"2021-05-14","4,869.81 GB","UAE"
"2021-05-14","3,037.91 GB","UKC"
"2021-05-15","20,294.37 GB","DEU"
"2021-05-15","2,961.77 GB","ESP"
"2021-05-15","69.37 GB","MIL"
"2021-05-15","9,847.39 GB","PAR"
"2021-05-15","4,931.98 GB","UAE"
"2021-05-15","3,037.92 GB","UKC"
"2021-05-16","20,294.37 GB","DEU"
"2021-05-16","2,961.81 GB","ESP"
"2021-05-16","69.37 GB","MIL"
"2021-05-16","9,847.39 GB","PAR"
"2021-05-16","4,996.84 GB","UAE"
"2021-05-16","3,039.89 GB","UKC"
"2021-05-17","20,307.63 GB","DEU"
"2021-05-17","2,964.03 GB","ESP"
"2021-05-17","69.40 GB","MIL"
"2021-05-17","9,847.39 GB","PAR"
"2021-05-17","5,051.92 GB","UAE"
"2021-05-17","3,039.96 GB","UKC"
"2021-05-18","20,323.81 GB","DEU"
"2021-05-18","2,963.47 GB","ESP"
"2021-05-18","69.44 GB","MIL"
"2021-05-18","9,847.39 GB","PAR"
"2021-05-18","5,090.47 GB","UAE"
"2021-05-18","3,040.60 GB","UKC"
"2021-05-19","20,420.94 GB","DEU"
"2021-05-19","2,963.98 GB","ESP"
"2021-05-19","69.47 GB","MIL"
"2021-05-19","9,847.40 GB","PAR"
"2021-05-19","5,130.32 GB","UAE"
"2021-05-19","3,040.18 GB","UKC"
"2021-05-20","20,432.12 GB","DEU"
"2021-05-20","2,965.02 GB","ESP"
"2021-05-20","69.51 GB","MIL"
"2021-05-20","9,847.40 GB","PAR"
"2021-05-20","5,181.46 GB","UAE"
"2021-05-20","3,040.43 GB","UKC"
"2021-05-21","20,544.18 GB","DEU"
"2021-05-21","2,965.22 GB","ESP"
"2021-05-21","69.72 GB","MIL"
"2021-05-21","9,846.97 GB","PAR"
"2021-05-21","5,223.12 GB","UAE"
"2021-05-21","3,041.29 GB","UKC"
"2021-05-22","20,544.43 GB","DEU"
"2021-05-22","2,965.22 GB","ESP"
"2021-05-22","69.63 GB","MIL"
"2021-05-22","9,846.97 GB","PAR"
"2021-05-22","5,275.65 GB","UAE"
"2021-05-22","3,041.29 GB","UKC"
"2021-05-23","20,544.43 GB","DEU"
"2021-05-23","2,965.31 GB","ESP"
"2021-05-23","69.63 GB","MIL"
"2021-05-23","9,846.97 GB","PAR"
"2021-05-23","5,311.17 GB","UAE"
"2021-05-23","3,041.51 GB","UKC"
"2021-05-24","20,545.35 GB","DEU"
"2021-05-24","2,966.25 GB","ESP"
"2021-05-24","69.67 GB","MIL"
"2021-05-24","9,846.97 GB","PAR"
"2021-05-24","5,340.62 GB","UAE"
"2021-05-24","3,041.95 GB","UKC"
"2021-05-25","20,557.20 GB","DEU"
"2021-05-25","2,966.72 GB","ESP"
"2021-05-25","69.70 GB","MIL"
"2021-05-25","9,846.96 GB","PAR"
"2021-05-25","5,376.71 GB","UAE"
"2021-05-25","3,042.20 GB","UKC"
"2021-05-26","20,565.95 GB","DEU"
"2021-05-26","2,968.18 GB","ESP"
"2021-05-26","69.75 GB","MIL"
"2021-05-26","9,846.96 GB","PAR"
"2021-05-26","5,384.77 GB","UAE"
"2021-05-26","3,036.36 GB","UKC"
"2021-05-27","20,575.59 GB","DEU"
"2021-05-27","2,968.53 GB","ESP"
"2021-05-27","69.86 GB","MIL"
"2021-05-27","9,846.96 GB","PAR"
"2021-05-27","5,389.58 GB","UAE"
"2021-05-27","3,037.25 GB","UKC"
"2021-05-28","20,584.47 GB","DEU"
"2021-05-28","2,968.85 GB","ESP"
"2021-05-28","70.04 GB","MIL"
"2021-05-28","9,845.00 GB","PAR"
"2021-05-28","5,385.45 GB","UAE"
"2021-05-28","3,037.46 GB","UKC"
"2021-05-29","20,585.53 GB","DEU"
"2021-05-29","2,968.94 GB","ESP"
"2021-05-29","69.94 GB","MIL"
"2021-05-29","9,845.00 GB","PAR"
"2021-05-29","5,389.63 GB","UAE"
"2021-05-29","3,037.46 GB","UKC"
"2021-05-30","20,585.55 GB","DEU"
"2021-05-30","2,968.96 GB","ESP"
"2021-05-30","69.94 GB","MIL"
"2021-05-30","9,845.00 GB","PAR"
"2021-05-30","5,384.89 GB","UAE"
"2021-05-30","3,037.46 GB","UKC"
"2021-05-31","20,596.19 GB","DEU"
"2021-05-31","2,973.44 GB","ESP"
"2021-05-31","70.03 GB","MIL"
"2021-05-31","9,845.06 GB","PAR"
"2021-05-31","5,385.59 GB","UAE"
"2021-05-31","3,037.46 GB","UKC"
"2021-06-01","20,615.85 GB","DEU"
"2021-06-01","2,975.52 GB","ESP"
"2021-06-01","70.00 GB","MIL"
"2021-06-01","9,845.06 GB","PAR"
"2021-06-01","5,385.65 GB","UAE"
"2021-06-01","3,037.47 GB","UKC"
"2021-06-02","20,622.94 GB","DEU"
"2021-06-02","2,976.93 GB","ESP"
"2021-06-02","70.00 GB","MIL"
"2021-06-02","9,845.06 GB","PAR"
"2021-06-02","5,401.94 GB","UAE"
"2021-06-02","3,038.54 GB","UKC"
"2021-06-03","20,625.21 GB","DEU"
"2021-06-03","2,977.77 GB","ESP"
"2021-06-03","70.02 GB","MIL"
"2021-06-03","9,845.06 GB","PAR"
"2021-06-03","5,405.23 GB","UAE"
"2021-06-03","3,038.65 GB","UKC"
"2021-06-04","20,628.93 GB","DEU"
"2021-06-04","2,982.66 GB","ESP"
"2021-06-04","70.05 GB","MIL"
"2021-06-04","9,845.22 GB","PAR"
"2021-06-04","5,405.54 GB","UAE"
"2021-06-04","3,038.65 GB","UKC"
"2021-06-05","20,629.07 GB","DEU"
"2021-06-05","2,982.72 GB","ESP"
"2021-06-05","70.04 GB","MIL"
"2021-06-05","9,845.22 GB","PAR"
"2021-06-05","5,405.54 GB","UAE"
"2021-06-05","3,038.64 GB","UKC"
"2021-06-06","20,629.54 GB","DEU"
"2021-06-06","2,986.55 GB","ESP"
"2021-06-06","70.04 GB","MIL"
"2021-06-06","9,845.22 GB","PAR"
"2021-06-06","5,413.29 GB","UAE"
"2021-06-06","3,038.64 GB","UKC"
"2021-06-07","20,645.59 GB","DEU"
"2021-06-07","2,986.97 GB","ESP"
"2021-06-07","70.21 GB","MIL"
"2021-06-07","9,845.53 GB","PAR"
"2021-06-07","5,424.65 GB","UAE"
"2021-06-07","3,048.98 GB","UKC"
"2021-06-08","20,736.73 GB","DEU"
"2021-06-08","2,987.06 GB","ESP"
"2021-06-08","70.24 GB","MIL"
"2021-06-08","9,845.53 GB","PAR"
"2021-06-08","5,424.82 GB","UAE"
"2021-06-08","3,064.97 GB","UKC"
"2021-06-09","20,747.24 GB","DEU"
"2021-06-09","2,988.96 GB","ESP"
"2021-06-09","70.29 GB","MIL"
"2021-06-09","9,845.54 GB","PAR"
"2021-06-09","5,431.84 GB","UAE"
"2021-06-09","3,064.73 GB","UKC"
"2021-06-10","20,755.16 GB","DEU"
"2021-06-10","2,991.67 GB","ESP"
"2021-06-10","70.36 GB","MIL"
"2021-06-10","9,845.64 GB","PAR"
"2021-06-10","5,442.42 GB","UAE"
"2021-06-10","3,064.72 GB","UKC"
"2021-06-11","20,929.58 GB","DEU"
"2021-06-11","2,992.33 GB","ESP"
"2021-06-11","70.41 GB","MIL"
"2021-06-11","9,845.65 GB","PAR"
"2021-06-11","5,442.69 GB","UAE"
"2021-06-11","3,064.91 GB","UKC"
"2021-06-12","20,930.23 GB","DEU"
"2021-06-12","2,992.33 GB","ESP"
"2021-06-12","70.41 GB","MIL"
"2021-06-12","9,845.65 GB","PAR"
"2021-06-12","5,442.70 GB","UAE"
"2021-06-12","3,064.91 GB","UKC"
"2021-06-13","20,930.26 GB","DEU"
"2021-06-13","2,992.38 GB","ESP"
"2021-06-13","70.41 GB","MIL"
"2021-06-13","9,845.65 GB","PAR"
"2021-06-13","5,442.75 GB","UAE"
"2021-06-13","3,064.91 GB","UKC"
"2021-06-14","21,020.86 GB","DEU"
"2021-06-14","2,993.09 GB","ESP"
"2021-06-14","70.49 GB","MIL"
"2021-06-14","9,845.65 GB","PAR"
"2021-06-14","5,444.69 GB","UAE"
"2021-06-14","3,066.56 GB","UKC"
"2021-06-15","21,029.01 GB","DEU"
"2021-06-15","2,994.81 GB","ESP"
"2021-06-15","70.53 GB","MIL"
"2021-06-15","9,845.65 GB","PAR"
"2021-06-15","5,445.45 GB","UAE"
"2021-06-15","3,066.55 GB","UKC"
"2021-06-16","21,038.44 GB","DEU"
"2021-06-16","2,997.53 GB","ESP"
"2021-06-16","70.58 GB","MIL"
"2021-06-16","9,845.65 GB","PAR"
"2021-06-16","5,445.66 GB","UAE"
"2021-06-16","3,069.56 GB","UKC"
"2021-06-17","21,071.47 GB","DEU"
"2021-06-17","2,998.34 GB","ESP"
"2021-06-17","70.64 GB","MIL"
"2021-06-17","9,845.65 GB","PAR"
"2021-06-17","5,461.88 GB","UAE"
"2021-06-17","3,069.57 GB","UKC"
"2021-06-18","21,089.10 GB","DEU"
"2021-06-18","2,998.63 GB","ESP"
"2021-06-18","70.67 GB","MIL"
"2021-06-18","9,845.65 GB","PAR"
"2021-06-18","5,491.35 GB","UAE"
"2021-06-18","3,068.24 GB","UKC"
"2021-06-19","21,089.16 GB","DEU"
"2021-06-19","2,998.63 GB","ESP"
"2021-06-19","70.67 GB","MIL"
"2021-06-19","9,845.65 GB","PAR"
"2021-06-19","5,520.66 GB","UAE"
"2021-06-19","3,068.24 GB","UKC"
"2021-06-20","21,089.18 GB","DEU"
"2021-06-20","2,998.63 GB","ESP"
"2021-06-20","70.67 GB","MIL"
"2021-06-20","9,845.65 GB","PAR"
"2021-06-20","5,491.74 GB","UAE"
"2021-06-20","3,068.24 GB","UKC"
"2021-06-21","21,101.62 GB","DEU"
"2021-06-21","2,999.21 GB","ESP"
"2021-06-21","70.77 GB","MIL"
"2021-06-21","9,845.65 GB","PAR"
"2021-06-21","5,469.53 GB","UAE"
"2021-06-21","3,069.67 GB","UKC"
"2021-06-22","21,113.07 GB","DEU"
"2021-06-22","2,999.87 GB","ESP"
"2021-06-22","70.79 GB","MIL"
"2021-06-22","9,845.65 GB","PAR"
"2021-06-22","5,451.10 GB","UAE"
"2021-06-22","3,069.68 GB","UKC"
"2021-06-23","21,128.68 GB","DEU"
"2021-06-23","3,001.19 GB","ESP"
"2021-06-23","70.91 GB","MIL"
"2021-06-23","9,845.65 GB","PAR"
"2021-06-23","5,439.62 GB","UAE"
"2021-06-23","3,078.60 GB","UKC"
"2021-06-24","21,138.79 GB","DEU"
"2021-06-24","3,003.54 GB","ESP"
"2021-06-24","70.96 GB","MIL"
"2021-06-24","9,845.95 GB","PAR"
"2021-06-24","5,419.34 GB","UAE"
"2021-06-24","3,078.70 GB","UKC"
"2021-06-25","21,147.69 GB","DEU"
"2021-06-25","3,005.11 GB","ESP"
"2021-06-25","71.07 GB","MIL"
"2021-06-25","9,845.95 GB","PAR"
"2021-06-25","5,385.33 GB","UAE"
"2021-06-25","3,078.68 GB","UKC"
"2021-06-26","21,147.78 GB","DEU"
"2021-06-26","3,005.24 GB","ESP"
"2021-06-26","71.04 GB","MIL"
"2021-06-26","9,845.95 GB","PAR"
"2021-06-26","5,390.27 GB","UAE"
"2021-06-26","3,078.68 GB","UKC"
"2021-06-27","21,147.82 GB","DEU"
"2021-06-27","3,005.90 GB","ESP"
"2021-06-27","71.04 GB","MIL"
"2021-06-27","9,845.95 GB","PAR"
"2021-06-27","5,422.13 GB","UAE"
"2021-06-27","3,078.68 GB","UKC"
"2021-06-28","21,157.03 GB","DEU"
"2021-06-28","3,005.92 GB","ESP"
"2021-06-28","71.22 GB","MIL"
"2021-06-28","9,845.99 GB","PAR"
"2021-06-28","5,441.69 GB","UAE"
"2021-06-28","3,078.72 GB","UKC"
"2021-06-29","21,168.00 GB","DEU"
"2021-06-29","3,007.91 GB","ESP"
"2021-06-29","71.26 GB","MIL"
"2021-06-29","9,845.99 GB","PAR"
"2021-06-29","5,449.11 GB","UAE"
"2021-06-29","3,078.81 GB","UKC"
"2021-06-30","21,178.44 GB","DEU"
"2021-06-30","3,010.37 GB","ESP"
"2021-06-30","71.33 GB","MIL"
"2021-06-30","9,845.99 GB","PAR"
"2021-06-30","5,451.96 GB","UAE"
"2021-06-30","3,079.14 GB","UKC"
"2021-07-01","21,190.01 GB","DEU"
"2021-07-01","3,011.40 GB","ESP"
"2021-07-01","71.33 GB","MIL"
"2021-07-01","9,846.97 GB","PAR"
"2021-07-01","5,453.10 GB","UAE"
"2021-07-01","3,079.14 GB","UKC"
"2021-07-02","21,210.89 GB","DEU"
"2021-07-02","3,012.86 GB","ESP"
"2021-07-02","71.36 GB","MIL"
"2021-07-02","9,846.97 GB","PAR"
"2021-07-02","5,453.10 GB","UAE"
"2021-07-02","3,079.28 GB","UKC"
"2021-07-03","21,571.38 GB","DEU"
"2021-07-03","3,012.88 GB","ESP"
"2021-07-03","71.36 GB","MIL"
"2021-07-03","9,846.97 GB","PAR"
"2021-07-03","5,453.20 GB","UAE"
"2021-07-03","3,079.28 GB","UKC"
"2021-07-04","21,571.24 GB","DEU"
"2021-07-04","3,013.14 GB","ESP"
"2021-07-04","71.36 GB","MIL"
"2021-07-04","9,846.97 GB","PAR"
"2021-07-04","5,459.37 GB","UAE"
"2021-07-04","3,079.28 GB","UKC"
"2021-07-05","21,745.20 GB","DEU"
"2021-07-05","3,013.90 GB","ESP"
"2021-07-05","71.49 GB","MIL"
"2021-07-05","9,846.97 GB","PAR"
"2021-07-05","5,461.23 GB","UAE"
"2021-07-05","3,079.76 GB","UKC"
"2021-07-06","21,772.68 GB","DEU"
"2021-07-06","3,015.99 GB","ESP"
"2021-07-06","71.53 GB","MIL"
"2021-07-06","9,846.97 GB","PAR"
"2021-07-06","5,461.33 GB","UAE"
"2021-07-06","3,078.74 GB","UKC"
"2021-07-07","21,836.24 GB","DEU"
"2021-07-07","3,016.00 GB","ESP"
"2021-07-07","71.66 GB","MIL"
"2021-07-07","9,846.97 GB","PAR"
"2021-07-07","5,456.87 GB","UAE"
"2021-07-07","3,087.87 GB","UKC"
"2021-07-08","21,889.75 GB","DEU"
"2021-07-08","3,017.25 GB","ESP"
"2021-07-08","71.65 GB","MIL"
"2021-07-08","9,846.97 GB","PAR"
"2021-07-08","5,460.77 GB","UAE"
"2021-07-08","3,106.34 GB","UKC"
"2021-07-09","21,941.72 GB","DEU"
"2021-07-09","3,019.70 GB","ESP"
"2021-07-09","71.64 GB","MIL"
"2021-07-09","9,846.97 GB","PAR"
"2021-07-09","5,478.65 GB","UAE"
"2021-07-09","3,106.37 GB","UKC"
"2021-07-10","21,941.88 GB","DEU"
"2021-07-10","3,019.71 GB","ESP"
"2021-07-10","71.64 GB","MIL"
"2021-07-10","9,846.97 GB","PAR"
"2021-07-10","5,480.83 GB","UAE"
"2021-07-10","3,106.37 GB","UKC"
"2021-07-11","21,941.82 GB","DEU"
"2021-07-11","3,019.80 GB","ESP"
