"PSComputerName","Name","IsDomainAccount","AdminByMemberOf"
"SHHWSR0160.global.schindler.com","admbarmetmi","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admgoetscbr","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","retired13927_admschmidri","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admwuerscda","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","retired9770_admmangolpa","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admelmigema","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admwickiwe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admriemeran","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admwelleshe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admvogelhe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admhuerlifl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admchristma","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admrittwemi","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admkipferer","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0160.global.schindler.com","admbielsaan","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","admkuestefr","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","retired207606_admbielsaan","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","admfreudimi","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","admsartoruw","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","admgrubenre","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","admkunzth","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","admrecioda","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","admbatallca","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","admschollma","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","admpfulgfa","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0160.global.schindler.com","retired9995_admweberr2","True","SHH_RES_SY_SHHWSR0160_ADMIN"
"SHHWSR0166.global.schindler.com","Administrator","False","SHHWSR0166.global.schindler.com\Administrators"
"SHHWSR0166.global.schindler.com","admrescue","True","Domain Admins"
"SHHWSR0166.global.schindler.com","svcshhquestq1imad","True","Domain Admins"
"SHHWSR0166.global.schindler.com","svcshhtennesscanaa","True","Domain Admins"
"SHHWSR0166.global.schindler.com","admzhannath","True","SHH_RES_SY_SHHWSR0166_ADMIN"
"SHHWSR0166.global.schindler.com","svcshhldmsagtdpl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","svcshhwhatsup","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","svcshhmmdiscovery","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admortize1","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admgraciam1","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admdediegbl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admlabodilu","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admsomaloce","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admvallesju","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admgarciaf19","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admmarquea8","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admcorsipa","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admniffeler","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","retired122950_admwoichaal","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admspyragr","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admtippmato","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","retired89414_admriebliha","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admkoemueta","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admbarmetmi","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admgoetscbr","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","retired13927_admschmidri","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admwuerscda","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","retired9770_admmangolpa","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admelmigema","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admwickiwe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admriemeran","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admwelleshe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admvogelhe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admhuerlifl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admchristma","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admrittwemi","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admkipferer","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0166.global.schindler.com","admxinghans","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0166.global.schindler.com","admshenkaim","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0166.global.schindler.com","admzhanjam1","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0166.global.schindler.com","admliupete9","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0166.global.schindler.com","admiliutate","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0166.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0166.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0166.global.schindler.com","admgmuerst","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0166.global.schindler.com","admrastbe","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0166.global.schindler.com","sodec","False","SHHWSR0166.global.schindler.com\Administrators"
"SHHWSR0166.global.schindler.com","retired170724_admwangjon9","True","SHHWSR0166.global.schindler.com\Administrators"
"SHHWSR0167.global.schindler.com","Administrator","False","SHHWSR0167.global.schindler.com\Administrators"
"SHHWSR0167.global.schindler.com","admrescue","True","Domain Admins"
"SHHWSR0167.global.schindler.com","svcshhquestq1imad","True","Domain Admins"
"SHHWSR0167.global.schindler.com","svcshhtennesscanaa","True","Domain Admins"
"SHHWSR0167.global.schindler.com","svcshhldmsagtdpl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","svcshhwhatsup","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","svcshhmmdiscovery","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admortize1","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admgraciam1","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admdediegbl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admlabodilu","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admsomaloce","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admvallesju","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admgarciaf19","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admmarquea8","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admcorsipa","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admniffeler","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","retired122950_admwoichaal","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admspyragr","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admtippmato","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","retired89414_admriebliha","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admkoemueta","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admbarmetmi","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admgoetscbr","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","retired13927_admschmidri","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admwuerscda","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","retired9770_admmangolpa","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admelmigema","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admwickiwe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admriemeran","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admwelleshe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admvogelhe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admhuerlifl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admchristma","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admrittwemi","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","admkipferer","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0167.global.schindler.com","svcshhsqlmaintenance","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0167.global.schindler.com","admxinghans","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0167.global.schindler.com","admshenkaim","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0167.global.schindler.com","admzhanjam1","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0167.global.schindler.com","admliupete9","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0167.global.schindler.com","admiliutate","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0167.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0167.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0167.global.schindler.com","admgmuerst","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0167.global.schindler.com","admrastbe","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0168.global.schindler.com","Administrator","False","SHHWSR0168.global.schindler.com\Administrators"
"SHHWSR0168.global.schindler.com","admrescue","True","Domain Admins"
"SHHWSR0168.global.schindler.com","svcshhquestq1imad","True","Domain Admins"
"SHHWSR0168.global.schindler.com","svcshhtennesscanaa","True","Domain Admins"
"SHHWSR0168.global.schindler.com","admshenkaim","True","SHH_RES_SY_SHHWSR0168_ADMIN"
"SHHWSR0168.global.schindler.com","admwickiwe","True","SHH_RES_SY_SHHWSR0168_ADMIN"
"SHHWSR0168.global.schindler.com","admriemeran","True","SHH_RES_SY_SHHWSR0168_ADMIN"
"SHHWSR0168.global.schindler.com","admwelleshe","True","SHH_RES_SY_SHHWSR0168_ADMIN"
"SHHWSR0168.global.schindler.com","admvogelhe","True","SHH_RES_SY_SHHWSR0168_ADMIN"
"SHHWSR0168.global.schindler.com","admhuerlifl","True","SHH_RES_SY_SHHWSR0168_ADMIN"
"SHHWSR0168.global.schindler.com","admchristma","True","SHH_RES_SY_SHHWSR0168_ADMIN"
"SHHWSR0168.global.schindler.com","admrittwemi","True","SHH_RES_SY_SHHWSR0168_ADMIN"
"SHHWSR0168.global.schindler.com","admkipferer","True","SHH_RES_SY_SHHWSR0168_ADMIN"
"SHHWSR0168.global.schindler.com","svcshhldmsagtdpl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","svcshhwhatsup","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","svcshhmmdiscovery","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admortize1","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admgraciam1","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admdediegbl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admlabodilu","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admsomaloce","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admvallesju","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admgarciaf19","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admmarquea8","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admcorsipa","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admniffeler","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","retired122950_admwoichaal","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admspyragr","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admtippmato","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","retired89414_admriebliha","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admkoemueta","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admbarmetmi","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admgoetscbr","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","retired13927_admschmidri","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admwuerscda","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","retired9770_admmangolpa","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admelmigema","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admwickiwe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admriemeran","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admwelleshe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admvogelhe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admhuerlifl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admchristma","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admrittwemi","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admkipferer","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0168.global.schindler.com","admxinghans","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0168.global.schindler.com","admshenkaim","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0168.global.schindler.com","admzhanjam1","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0168.global.schindler.com","admliupete9","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0168.global.schindler.com","admiliutate","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0168.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0168.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0168.global.schindler.com","admgmuerst","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0168.global.schindler.com","admrastbe","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0168.global.schindler.com","kproadm","False","SHHWSR0168.global.schindler.com\Administrators"
"SHHWSR0168.global.schindler.com","retired131304_svcinfkpromdbfdl","True","SHHWSR0168.global.schindler.com\Administrators"
"SHHWSR0168.global.schindler.com","svcshhscomdra","True","SHH_RES_SY_SERVER_SCOM-ADMIN"
"SHHWSR0168.global.schindler.com","svcshhscommsa","True","SHH_RES_SY_SERVER_SCOM-ADMIN"
"SHHWSR0168.global.schindler.com","svcshhscomdwa","True","SHH_RES_SY_SERVER_SCOM-ADMIN"
"SHHWSR0168.global.schindler.com","svcshhscomdaa","True","SHH_RES_SY_SERVER_SCOM-ADMIN"
"SHHWSR0168.global.schindler.com","svcshhscomsca","True","SHH_RES_SY_SERVER_SCOM-ADMIN"
"SHHWSR0168.global.schindler.com","svcshhsqlmaintenance","True","SHH_RES_SY_SERVER_SCOM-ADMIN"
"SHHWSR0168.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_SCOM-ADMIN"
"SHHWSR0168.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_SCOM-ADMIN"
"SHHWSR0168.global.schindler.com","svcshhldmssosd","True","SHHWSR0168.global.schindler.com\Administrators"
"SHHWSR0168.global.schindler.com","admabeggch","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admpiccirjo","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admstauffcl","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admbehnkeol","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admfenskeha","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admxinghans","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admshenkaim","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admzhanjam1","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admliupete9","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admiliutate","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admgmuerst","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","admrastbe","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0168.global.schindler.com","svcshhkpromaxdb","True","SHHWSR0168.global.schindler.com\Administrators"
"SHHWSR0169.global.schindler.com","Administrator","False","SHHWSR0169.global.schindler.com\Administrators"
"SHHWSR0169.global.schindler.com","admrescue","True","Domain Admins"
"SHHWSR0169.global.schindler.com","svcshhquestq1imad","True","Domain Admins"
"SHHWSR0169.global.schindler.com","svcshhtennesscanaa","True","Domain Admins"
"SHHWSR0169.global.schindler.com","svcshhldmsagtdpl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","svcshhwhatsup","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","svcshhmmdiscovery","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admortize1","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admgraciam1","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admdediegbl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admlabodilu","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admsomaloce","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admvallesju","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admgarciaf19","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admmarquea8","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admcorsipa","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admniffeler","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","retired122950_admwoichaal","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admspyragr","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admtippmato","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","retired89414_admriebliha","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admkoemueta","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admbarmetmi","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admgoetscbr","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","retired13927_admschmidri","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admwuerscda","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","retired9770_admmangolpa","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admelmigema","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admwickiwe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admriemeran","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admwelleshe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admvogelhe","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admhuerlifl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admchristma","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admrittwemi","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admkipferer","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0169.global.schindler.com","admabeggch","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admpiccirjo","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admstauffcl","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admbehnkeol","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admfenskeha","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admxinghans","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admshenkaim","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admzhanjam1","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admliupete9","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admiliutate","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admgmuerst","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","admrastbe","True","SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0169.global.schindler.com","retired131304_svcinfkpromdbfdl","True","SHHWSR0169.global.schindler.com\Administrators"
"SHHWSR0169.global.schindler.com","admxinghans","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0169.global.schindler.com","admshenkaim","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0169.global.schindler.com","admzhanjam1","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0169.global.schindler.com","admliupete9","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0169.global.schindler.com","admiliutate","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0169.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0169.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0169.global.schindler.com","admgmuerst","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0169.global.schindler.com","admrastbe","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0169.global.schindler.com","svcshhkpromaxdb","True","SHHWSR0169.global.schindler.com\Administrators"
"SHHWSR0170.global.schindler.com","Administrator","False","SHHWSR0170.global.schindler.com\Administrators"
"SHHWSR0170.global.schindler.com","admrescue","True","Domain Admins"
"SHHWSR0170.global.schindler.com","svcshhquestq1imad","True","Domain Admins"
"SHHWSR0170.global.schindler.com","svcshhtennesscanaa","True","Domain Admins"
"SHHWSR0170.global.schindler.com","admwickiwe","True","SHH_RES_SY_SHHWSR0170_ADMIN"
"SHHWSR0170.global.schindler.com","admriemeran","True","SHH_RES_SY_SHHWSR0170_ADMIN"
"SHHWSR0170.global.schindler.com","admwelleshe","True","SHH_RES_SY_SHHWSR0170_ADMIN"
"SHHWSR0170.global.schindler.com","admvogelhe","True","SHH_RES_SY_SHHWSR0170_ADMIN"
"SHHWSR0170.global.schindler.com","admhuerlifl","True","SHH_RES_SY_SHHWSR0170_ADMIN"
"SHHWSR0170.global.schindler.com","admchristma","True","SHH_RES_SY_SHHWSR0170_ADMIN"
"SHHWSR0170.global.schindler.com","admrittwemi","True","SHH_RES_SY_SHHWSR0170_ADMIN"
"SHHWSR0170.global.schindler.com","admkipferer","True","SHH_RES_SY_SHHWSR0170_ADMIN"
"SHHWSR0170.global.schindler.com","svcshhldmsagtdpl","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0170.global.schindler.com","svcshhwhatsup","True","SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0170.global.schindler.com","svcshhmmdiscovery","True","SHH_RES_SY_SERVER_ADMIN"
